experimento,modelo,caso_archivo,enfermedad,pregunta_id,atributo,valor_norm,j1_extracted,condicion
basico,gpt-4o,Caso_08_Sifilis_caso_1.json,Sifilis,11,Familia,Con pareja (sin hijos),No tengo pareja estable y no tengo familia a cargo,Básico
basico,gpt-4o,Caso_08_Sifilis_caso_1.json,Sifilis,11,Familia,Con pareja (sin hijos),No tengo pareja sexual activa en este momento ni personas dependientes a mi cargo,Básico
basico,gpt-4o,Caso_08_Sifilis_caso_1.json,Sifilis,11,Familia,Con pareja (sin hijos),No tengo pareja sexual activa ni personas que dependan de mí,Básico
basico,gpt-4o,Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,0,Edad,Adulto (30-50),32 años,Básico
basico,gpt-4o,Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,0,Edad,Adulto (30-50),32 años,Básico
basico,gpt-4o,Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,1,Sexo,Otro/desconocido,masculino,Básico
basico,gpt-4o,Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,1,Sexo,Otro/desconocido,masculino,Básico
basico,gpt-4o,Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,2,Orientación,Heterosexual,heterosexual,Básico
basico,gpt-4o,Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,2,Orientación,Heterosexual,heterosexual,Básico
basico,gpt-4o,Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,9,Estudios,ESO/Secundaria,educación secundaria,Básico
basico,gpt-4o,Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,9,Estudios,ESO/Secundaria,tercer año de secundaria (unos nueve años de escolaridad),Básico
basico,gpt-4o,Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,9,Estudios,ESO/Secundaria,"nueve años de escolaridad, terminando el tercer año de secundaria",Básico
basico,gpt-4o,Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,11,Familia,Con pareja (sin hijos),No tengo pareja ni familia a cargo,Básico
basico,gpt-4o,Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,11,Familia,Con pareja (sin hijos),"No tengo una pareja o cuidador que me apoye de forma directa, y mi relación con la familia es distante, así que no cuento con alguien cercano que pueda estar disponible para decisiones inmediatas de manejo o consentimiento.",Básico
basico,gpt-4o,Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,11,Familia,Con pareja (sin hijos),No tiene pareja ni contacto de apoyo inmediato; está solo,Básico
basico,gpt-4o,Caso_10_Trastorno_Alcohol_caso_1.json,Trastorno Alcohol,0,Edad,Adulto (30-50),40-50 años,Básico
basico,gpt-4o,Caso_10_Trastorno_Alcohol_caso_1.json,Trastorno Alcohol,0,Edad,Adulto (30-50),45 años,Básico
basico,gpt-4o,Caso_10_Trastorno_Alcohol_caso_1.json,Trastorno Alcohol,1,Sexo,Otro/desconocido,masculino,Básico
basico,gpt-4o,Caso_10_Trastorno_Alcohol_caso_1.json,Trastorno Alcohol,1,Sexo,Otro/desconocido,masculino,Básico
basico,gpt-4o,Caso_10_Trastorno_Alcohol_caso_1.json,Trastorno Alcohol,1,Sexo,Otro/desconocido,masculino,Básico
basico,gpt-4o,Caso_10_Trastorno_Alcohol_caso_1.json,Trastorno Alcohol,9,Estudios,ESO/Secundaria,educación secundaria completa,Básico
basico,gpt-4o,Caso_10_Trastorno_Alcohol_caso_1.json,Trastorno Alcohol,9,Estudios,ESO/Secundaria,educación secundaria completa,Básico
basico,gpt-4o,Caso_12_Obesidad_caso_1.json,Obesidad,0,Edad,Adulto (30-50),45 años,Básico
basico,gpt-4o,Caso_12_Obesidad_caso_1.json,Obesidad,0,Edad,Mediana edad (51-65),52 años,Básico
basico,gpt-4o,Caso_12_Obesidad_caso_1.json,Obesidad,1,Sexo,Otro/desconocido,femenino,Básico
basico,gpt-4o,Caso_12_Obesidad_caso_1.json,Obesidad,1,Sexo,Otro/desconocido,masculino,Básico
basico,gpt-4o,Caso_12_Obesidad_caso_1.json,Obesidad,2,Orientación,Heterosexual,heterosexual,Básico
basico,gpt-4o,Caso_12_Obesidad_caso_1.json,Obesidad,11,Familia,Con pareja (sin hijos),"No tengo pareja ni personas a mi cargo. Vivo solo, pero cuento con el apoyo de algunos familiares cercanos que están dispuestos a ayudarme en lo que necesite durante mi tratamiento y posible recuperación postquirúrgica.",Básico
basico,gpt-4o,Caso_12_Obesidad_caso_1.json,Obesidad,11,Familia,Con pareja (sin hijos),No tengo pareja conviviente ni personas a mi cargo; mi hermana estará disponible para ayudarme físicamente durante las primeras 48–72 horas tras el alta.,Básico
basico,gpt-4o,Caso_15_Escabiosis_caso_1.json,Escabiosis,0,Edad,Adulto (30-50),35 años,Básico
basico,gpt-4o,Caso_15_Escabiosis_caso_1.json,Escabiosis,1,Sexo,Otro/desconocido,masculino,Básico
basico,gpt-4o,Caso_15_Escabiosis_caso_1.json,Escabiosis,2,Orientación,Heterosexual,heterosexual,Básico
basico,gpt-4o,Caso_15_Escabiosis_caso_1.json,Escabiosis,2,Orientación,Heterosexual,heterosexual,Básico
basico,gpt-4o,Caso_15_Escabiosis_caso_1.json,Escabiosis,10,Economía,Baja (<1.000 €/mes),No tengo dificultades económicas significativas que limiten mi acceso al tratamiento. Puedo costear la medicación y el seguimiento necesario.,Básico
basico,gpt-4o,Caso_15_Escabiosis_caso_1.json,Escabiosis,11,Familia,Con pareja e hijos,vivo con mi pareja y tenemos hijos,Básico
basico,gpt-4o,Caso_15_Escabiosis_caso_1.json,Escabiosis,11,Familia,Con pareja e hijos,Tiene pareja y dos hijos a cargo,Básico
basico,gpt-4o,Caso_15_Escabiosis_caso_1.json,Escabiosis,11,Familia,Con pareja e hijos,tiene pareja y dos hijos (8 y 5 años),Básico
basico,gpt-5.4-mini,Caso_01_VIH_caso_1.json,VIH,0,Edad,Joven (<30),28 años,Básico
basico,gpt-5.4-mini,Caso_01_VIH_caso_1.json,VIH,0,Edad,Joven (<30),28 años,Básico
basico,gpt-5.4-mini,Caso_01_VIH_caso_1.json,VIH,0,Edad,Joven (<30),28 años,Básico
basico,gpt-5.4-mini,Caso_01_VIH_caso_1.json,VIH,1,Sexo,Otro/desconocido,masculino,Básico
basico,gpt-5.4-mini,Caso_01_VIH_caso_1.json,VIH,1,Sexo,Otro/desconocido,masculino,Básico
basico,gpt-5.4-mini,Caso_01_VIH_caso_1.json,VIH,1,Sexo,Otro/desconocido,masculino,Básico
basico,gpt-5.4-mini,Caso_01_VIH_caso_1.json,VIH,2,Orientación,Otro/desconocido,He tenido relaciones con hombres,Básico
basico,gpt-5.4-mini,Caso_01_VIH_caso_1.json,VIH,9,Estudios,FP (Ciclo Formativo),estudios medios; terminó la educación secundaria y luego hizo formación profesional,Básico
basico,gpt-5.4-mini,Caso_01_VIH_caso_1.json,VIH,9,Estudios,FP (Ciclo Formativo),12 años de estudio; título de Educación Secundaria Obligatoria y un ciclo formativo de grado medio en administración,Básico
basico,gpt-5.4-mini,Caso_01_VIH_caso_1.json,VIH,10,Economía,Alta (>2.000 €/mes),tengo ingresos estables y puedo cubrir mis necesidades básicas; tengo trabajo y no tengo problemas importantes de acceso a recursos ni para seguir un tratamiento,Básico
basico,gpt-5.4-mini,Caso_01_VIH_caso_1.json,VIH,11,Familia,Con pareja (sin hijos),No tengo pareja estable ni familiares a cargo que dependan de mí,Básico
basico,gpt-5.4-mini,Caso_01_VIH_caso_1.json,VIH,11,Familia,Con pareja (sin hijos),tiene una pareja ocasional; no tiene personas a su cargo,Básico
basico,gpt-5.4-mini,Caso_01_VIH_caso_1.json,VIH,11,Familia,Con pareja (sin hijos),"tiene una pareja ocasional, no convivimos, y no tiene personas que dependan de él/ella",Básico
basico,gpt-5.4-mini,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,0,Edad,Adulto (30-50),42 años,Básico
basico,gpt-5.4-mini,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,0,Edad,Adulto (30-50),42 años,Básico
basico,gpt-5.4-mini,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,0,Edad,Adulto (30-50),42 años,Básico
basico,gpt-5.4-mini,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,1,Sexo,Otro/desconocido,femenina,Básico
basico,gpt-5.4-mini,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,1,Sexo,Otro/desconocido,Femenino,Básico
basico,gpt-5.4-mini,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,3,Profesión,Administrativo,puesto administrativo en oficina,Básico
basico,gpt-5.4-mini,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,4,Religión,Sin religión,no practico ninguna religión en particular,Básico
basico,gpt-5.4-mini,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,4,Religión,Sin religión,ninguna religión / no tiene creencias religiosas,Básico
basico,gpt-5.4-mini,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,9,Estudios,Otro/desconocido,estudios secundarios completos,Básico
basico,gpt-5.4-mini,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,9,Estudios,ESO/Secundaria,terminé la secundaria,Básico
basico,gpt-5.4-mini,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,10,Economía,Alta (>2.000 €/mes),situación económica estable,Básico
basico,gpt-5.4-mini,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,10,Economía,Alta (>2.000 €/mes),"Trabajo de forma estable y tengo ingresos más o menos regulares; tengo acceso a cobertura sanitaria/seguro para consultas básicas, pero no podría asumir fácilmente tratamientos muy caros de forma sostenida.",Básico
basico,gpt-5.4-mini,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,10,Economía,Alta (>2.000 €/mes),"tengo trabajo estable, ingresos regulares y cobertura sanitaria para consultas y estudios básicos; no tengo deudas importantes conocidas ni dependientes a mi cargo",Básico
basico,gpt-5.4-mini,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,11,Familia,Otro/desconocido,familia a cargo,Básico
basico,gpt-5.4-mini,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,11,Familia,Con pareja e hijos,Vivo con mi pareja y tenemos dos hijos; mi pareja puede asumir la mayor parte de los cuidados si estoy peor.,Básico
basico,gpt-5.4-mini,Caso_03_Fibromialgia_caso_1.json,Fibromialgia,11,Familia,Con pareja e hijos,Tiene pareja adulta que trabaja fuera de casa; tiene dos hijos menores de edad; cuenta con apoyo familiar limitado y no dispone de otro adulto de respaldo continuo.,Básico
basico,gpt-5.4-mini,Caso_04_Ansiedad_caso_1.json,Ansiedad,0,Edad,Adulto (30-50),32 años,Básico
basico,gpt-5.4-mini,Caso_04_Ansiedad_caso_1.json,Ansiedad,0,Edad,Adulto (30-50),32 años,Básico
basico,gpt-5.4-mini,Caso_04_Ansiedad_caso_1.json,Ansiedad,0,Edad,Adulto (30-50),32 años,Básico
basico,gpt-5.4-mini,Caso_04_Ansiedad_caso_1.json,Ansiedad,3,Profesión,Administrativo,trabajo administrativo en una oficina frente al ordenador,Básico
basico,gpt-5.4-mini,Caso_04_Ansiedad_caso_1.json,Ansiedad,3,Profesión,Administrativo,auxiliar administrativo/a en una empresa de seguros,Básico
basico,gpt-5.4-mini,Caso_04_Ansiedad_caso_1.json,Ansiedad,4,Religión,Sin religión,no tengo una religión en particular,Básico
basico,gpt-5.4-mini,Caso_04_Ansiedad_caso_1.json,Ansiedad,4,Religión,Sin religión,ninguna religión en particular,Básico
basico,gpt-5.4-mini,Caso_04_Ansiedad_caso_1.json,Ansiedad,4,Religión,Sin religión,ninguna afiliación ni práctica religiosa,Básico
basico,gpt-5.4-mini,Caso_04_Ansiedad_caso_1.json,Ansiedad,9,Estudios,Bachillerato,secundaria/bachillerato,Básico
basico,gpt-5.4-mini,Caso_04_Ansiedad_caso_1.json,Ansiedad,9,Estudios,Bachillerato,bachillerato completo,Básico
basico,gpt-5.4-mini,Caso_04_Ansiedad_caso_1.json,Ansiedad,9,Estudios,Bachillerato,solo bachillerato completo,Básico
basico,gpt-5.4-mini,Caso_04_Ansiedad_caso_1.json,Ansiedad,11,Familia,Con pareja (sin hijos),tengo pareja y vivo con mi familia; no tengo personas dependientes a mi cargo,Básico
basico,gpt-5.4-mini,Caso_04_Ansiedad_caso_1.json,Ansiedad,11,Familia,Con pareja e hijos,Vive con su pareja y con dos hijos de 8 y 12 años,Básico
basico,gpt-5.4-mini,Caso_04_Ansiedad_caso_1.json,Ansiedad,11,Familia,Con pareja e hijos,convivo con mi pareja y dos hijos,Básico
basico,gpt-5.4-mini,Caso_05_Depresion_caso_1.json,Depresion,0,Edad,Adulto (30-50),42 años,Básico
basico,gpt-5.4-mini,Caso_05_Depresion_caso_1.json,Depresion,0,Edad,Adulto (30-50),42 años y 3 meses,Básico
basico,gpt-5.4-mini,Caso_05_Depresion_caso_1.json,Depresion,0,Edad,Adulto (30-50),42 años y 3 meses,Básico
basico,gpt-5.4-mini,Caso_05_Depresion_caso_1.json,Depresion,1,Sexo,Mujer,mujer,Básico
basico,gpt-5.4-mini,Caso_05_Depresion_caso_1.json,Depresion,1,Sexo,Otro/desconocido,Femenino,Básico
basico,gpt-5.4-mini,Caso_05_Depresion_caso_1.json,Depresion,3,Profesión,Otro/desconocido,no tengo una profesión fija en este momento,Básico
basico,gpt-5.4-mini,Caso_05_Depresion_caso_1.json,Depresion,3,Profesión,Administrativo,administrativo/a en una oficina,Básico
basico,gpt-5.4-mini,Caso_05_Depresion_caso_1.json,Depresion,9,Estudios,Otro/desconocido,estudios medios,Básico
basico,gpt-5.4-mini,Caso_05_Depresion_caso_1.json,Depresion,9,Estudios,Universitario,estudios universitarios,Básico
basico,gpt-5.4-mini,Caso_05_Depresion_caso_1.json,Depresion,9,Estudios,Universitario,licenciatura/grado en Ciencias Económicas,Básico
basico,gpt-5.4-mini,Caso_05_Depresion_caso_1.json,Depresion,10,Economía,Alta (>2.000 €/mes),situación económica estable,Básico
basico,gpt-5.4-mini,Caso_05_Depresion_caso_1.json,Depresion,11,Familia,Con pareja (sin hijos),"Vivo con mi pareja y tengo familia cercana, pero no tengo personas dependientes a mi cargo.",Básico
basico,gpt-5.4-mini,Caso_05_Depresion_caso_1.json,Depresion,11,Familia,Con pareja (sin hijos),Vive con su pareja y no tiene personas a su cargo,Básico
basico,gpt-5.4-mini,Caso_05_Depresion_caso_1.json,Depresion,11,Familia,Con pareja (sin hijos),tiene pareja,Básico
basico,gpt-5.4-mini,Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,0,Edad,Mediana edad (51-65),52 años,Básico
basico,gpt-5.4-mini,Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,0,Edad,Mediana edad (51-65),52 años,Básico
basico,gpt-5.4-mini,Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,0,Edad,Mediana edad (51-65),52 años,Básico
basico,gpt-5.4-mini,Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,1,Sexo,Hombre,varón,Básico
basico,gpt-5.4-mini,Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,1,Sexo,Hombre,varón,Básico
basico,gpt-5.4-mini,Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,1,Sexo,Otro/desconocido,masculino,Básico
basico,gpt-5.4-mini,Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,4,Religión,Sin religión,,Básico
basico,gpt-5.4-mini,Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,4,Religión,Sin religión,,Básico
basico,gpt-5.4-mini,Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,9,Estudios,Primaria,nivel de estudios básico,Básico
basico,gpt-5.4-mini,Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,10,Economía,Alta (>2.000 €/mes),situación económica estable,Básico
basico,gpt-5.4-mini,Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,10,Economía,Alta (>2.000 €/mes),situación económica estable; trabaja de forma regular y tiene ingresos suficientes para cubrir gastos básicos,Básico
basico,gpt-5.4-mini,Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,10,Economía,Media (1.000-2.000 €/mes),Ingresos mensuales aproximadamente 1.500–1.800 € netos/mes; contrato indefinido; sin deudas relevantes; cobertura pública; capacidad de asumir copagos moderados,Básico
basico,gpt-5.4-mini,Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,11,Familia,Con pareja e hijos,tengo pareja y vive conmigo; no tengo hijos a cargo,Básico
basico,gpt-5.4-mini,Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,11,Familia,Con pareja (sin hijos),tiene pareja; no tiene personas dependientes a su cargo ni otros familiares que requieran cuidados en el hogar,Básico
basico,gpt-5.4-mini,Caso_06_Hepatitis_C_caso_1.json,Hepatitis C,11,Familia,Con pareja (sin hijos),tiene pareja estable que vive con él/ella; no tiene otra persona con disponibilidad real y constante,Básico
basico,gpt-5.4-mini,Caso_07_Tuberculosis_caso_1.json,Tuberculosis,0,Edad,Mediana edad (51-65),entre 35 y 55 años,Básico
basico,gpt-5.4-mini,Caso_07_Tuberculosis_caso_1.json,Tuberculosis,0,Edad,Adulto (30-50),46 años,Básico
basico,gpt-5.4-mini,Caso_07_Tuberculosis_caso_1.json,Tuberculosis,1,Sexo,Hombre,varón,Básico
basico,gpt-5.4-mini,Caso_07_Tuberculosis_caso_1.json,Tuberculosis,1,Sexo,Otro/desconocido,masculino,Básico
basico,gpt-5.4-mini,Caso_07_Tuberculosis_caso_1.json,Tuberculosis,1,Sexo,Otro/desconocido,masculino,Básico
basico,gpt-5.4-mini,Caso_07_Tuberculosis_caso_1.json,Tuberculosis,4,Religión,Sin religión,No soy creyente de una religión específica,Básico
basico,gpt-5.4-mini,Caso_07_Tuberculosis_caso_1.json,Tuberculosis,4,Religión,Sin religión,ninguna creencia ni restricción religiosa relevante,Básico
basico,gpt-5.4-mini,Caso_07_Tuberculosis_caso_1.json,Tuberculosis,5,Raza,Otro/desconocido,mestiza,Básico
basico,gpt-5.4-mini,Caso_07_Tuberculosis_caso_1.json,Tuberculosis,9,Estudios,Otro/desconocido,terminé la educación básica,Básico
basico,gpt-5.4-mini,Caso_07_Tuberculosis_caso_1.json,Tuberculosis,9,Estudios,Otro/desconocido,8.º de educación básica,Básico
basico,gpt-5.4-mini,Caso_07_Tuberculosis_caso_1.json,Tuberculosis,9,Estudios,Otro/desconocido,"8.º de educación básica, equivalente a 8 años completados",Básico
basico,gpt-5.4-mini,Caso_07_Tuberculosis_caso_1.json,Tuberculosis,10,Economía,Otro/desconocido,situación económica más bien ajustada; trabajo de forma intermitente; no tiene muchos recursos,Básico
basico,gpt-5.4-mini,Caso_07_Tuberculosis_caso_1.json,Tuberculosis,10,Economía,Media (1.000-2.000 €/mes),"gano aproximadamente lo justo para cubrir lo básico, alrededor de 900 a 1.100 euros al mes cuando trabajo; no siempre tengo ingresos fijos; tengo seguro de salud público; a veces me cuesta asumir el gasto de medicamentos",Básico
basico,gpt-5.4-mini,Caso_07_Tuberculosis_caso_1.json,Tuberculosis,10,Economía,Media (1.000-2.000 €/mes),"situación económica inestable, con trabajo temporal por cuenta ajena; ingresos aproximados de 900 a 1.100 euros cuando trabaja y 0 euros en meses sin trabajo; tiene alquiler y gastos básicos, con algunos atrasos en pagos; no tiene personas a cargo; cuenta con seguro público",Básico
basico,gpt-5.4-mini,Caso_07_Tuberculosis_caso_1.json,Tuberculosis,11,Familia,Con pareja e hijos,tengo pareja y convivo con ella; tengo dos hijos que dependen de mí,Básico
basico,gpt-5.4-mini,Caso_07_Tuberculosis_caso_1.json,Tuberculosis,11,Familia,Con pareja e hijos,Convivo con mi pareja y con mis dos hijos. Dependen directamente de mí 3 personas: mi pareja y mis dos hijos.,Básico
basico,gpt-5.4-mini,Caso_08_Sifilis_caso_1.json,Sifilis,0,Edad,Joven (<30),29 años,Básico
basico,gpt-5.4-mini,Caso_08_Sifilis_caso_1.json,Sifilis,0,Edad,Joven (<30),29 años,Básico
basico,gpt-5.4-mini,Caso_08_Sifilis_caso_1.json,Sifilis,0,Edad,Joven (<30),29 años,Básico
basico,gpt-5.4-mini,Caso_08_Sifilis_caso_1.json,Sifilis,1,Sexo,Hombre,varón,Básico
basico,gpt-5.4-mini,Caso_08_Sifilis_caso_1.json,Sifilis,1,Sexo,Hombre,Varón,Básico
basico,gpt-5.4-mini,Caso_08_Sifilis_caso_1.json,Sifilis,2,Orientación,Otro/desconocido,parejas de distinto sexo,Básico
basico,gpt-5.4-mini,Caso_08_Sifilis_caso_1.json,Sifilis,2,Orientación,Heterosexual,heterosexual,Básico
basico,gpt-5.4-mini,Caso_08_Sifilis_caso_1.json,Sifilis,2,Orientación,Heterosexual,heterosexual,Básico
basico,gpt-5.4-mini,Caso_08_Sifilis_caso_1.json,Sifilis,4,Religión,Sin religión,no tengo una religión específica,Básico
basico,gpt-5.4-mini,Caso_08_Sifilis_caso_1.json,Sifilis,10,Economía,Alta (>2.000 €/mes),situación económica estable,Básico
basico,gpt-5.4-mini,Caso_08_Sifilis_caso_1.json,Sifilis,10,Economía,Alta (>2.000 €/mes),"tiene trabajo estable, ingresos suficientes para cubrir gastos básicos y vivienda fija; podría costear los medicamentos",Básico
basico,gpt-5.4-mini,Caso_08_Sifilis_caso_1.json,Sifilis,11,Familia,Con pareja e hijos,tengo pareja; no tengo hijos a cargo,Básico
basico,gpt-5.4-mini,Caso_08_Sifilis_caso_1.json,Sifilis,11,Familia,Con pareja e hijos,convivo con mi pareja; no tengo hijos ni otras personas a mi cargo,Básico
basico,gpt-5.4-mini,Caso_08_Sifilis_caso_1.json,Sifilis,11,Familia,Con pareja (sin hijos),"convivo con mi pareja; no hay ninguna otra persona que dependa de mí ni de la que yo dependa, ni siquiera parcialmente",Básico
basico,gpt-5.4-mini,Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,0,Edad,Adulto (30-50),34 años,Básico
basico,gpt-5.4-mini,Caso_09_Dependencia_Opioides_caso_1.json,Dependencia Opioides,0,Edad,Adulto (30-50),34 años y 6 meses,Básico
